avg_loss_pct,avg_win_pct,consistency_score,final_capital,hard_sl_pct,max_drawdown_pct,min_confidence,note,profitable_months,return_pct,risk_per_trade_pct,time_stop_minutes,total_months,trade_count,win_rate
7.53,9.556,0.0,5968.6,5.0,94.674,0.8,,3,-88.063,2,15,7,1333,0.4209
7.963,10.61,0.0,5999.4,5.0,92.733,0.85,,2,-88.001,2,15,8,1011,0.4125
8.312,11.321,0.0,5692.1,5.0,92.635,0.9,,3,-88.616,2,15,8,830,0.406
8.413,12.963,0.0,42710.2,5.0,78.913,0.95,,4,-14.58,2,15,9,647,0.4173
8.813,13.053,0.0,44991.5,5.0,67.53,1.0,,4,-10.017,2,15,9,472,0.4301
7.374,9.255,0.0,3877.0,5.0,97.454,0.8,,1,-92.246,3,15,4,767,0.4211
7.38,9.601,0.0,3956.8,5.0,96.241,0.85,,1,-92.086,3,15,4,495,0.3879
7.232,9.253,0.0,3928.8,5.0,95.765,0.9,,1,-92.142,3,15,4,412,0.3811
8.413,12.963,0.0,16059.1,5.0,91.019,0.95,,4,-67.882,3,15,9,647,0.4173
8.813,13.053,0.0,18024.0,5.0,84.979,1.0,,4,-63.952,3,15,9,472,0.4301
7.503,9.06,0.0,2985.9,5.0,98.45,0.8,,1,-94.028,4,15,3,518,0.4266
7.461,8.943,0.0,2916.6,5.0,97.605,0.85,,1,-94.167,4,15,3,333,0.3994
7.38,8.707,0.0,2954.4,5.0,97.301,0.9,,1,-94.091,4,15,3,258,0.3798
7.465,9.604,0.0,2839.6,5.0,96.663,0.95,,0,-94.321,4,15,5,310,0.3806
8.813,13.053,0.0,6434.8,5.0,95.914,1.0,,2,-87.13,4,15,9,472,0.4301
7.499,8.696,0.0,2281.7,5.0,99.018,0.8,,1,-95.437,5,15,3,418,0.4402
7.475,9.113,0.0,2177.4,5.0,98.401,0.85,,1,-95.645,5,15,3,284,0.4049
7.447,9.01,0.0,2128.4,5.0,98.266,0.9,,1,-95.743,5,15,3,229,0.3843
7.592,10.187,0.0,2306.2,5.0,97.571,0.95,,0,-95.388,5,15,4,265,0.3849
8.561,12.792,0.0412,2003.1,5.0,98.012,1.0,,1,-95.994,5,15,7,360,0.4361
7.499,8.696,0.0,2281.7,5.0,99.018,0.8,,1,-95.437,6,15,3,418,0.4402
7.475,9.113,0.0,2177.4,5.0,98.401,0.85,,1,-95.645,6,15,3,284,0.4049
7.447,9.01,0.0,2128.4,5.0,98.266,0.9,,1,-95.743,6,15,3,229,0.3843
7.592,10.187,0.0,2306.2,5.0,97.571,0.95,,0,-95.388,6,15,4,265,0.3849
8.561,12.792,0.0412,2003.1,5.0,98.012,1.0,,1,-95.994,6,15,7,360,0.4361
7.499,8.696,0.0,2281.7,5.0,99.018,0.8,,1,-95.437,7,15,3,418,0.4402
7.475,9.113,0.0,2177.4,5.0,98.401,0.85,,1,-95.645,7,15,3,284,0.4049
7.447,9.01,0.0,2128.4,5.0,98.266,0.9,,1,-95.743,7,15,3,229,0.3843
7.592,10.187,0.0,2306.2,5.0,97.571,0.95,,0,-95.388,7,15,4,265,0.3849
8.561,12.792,0.0412,2003.1,5.0,98.012,1.0,,1,-95.994,7,15,7,360,0.4361
7.499,8.696,0.0,2281.7,5.0,99.018,0.8,,1,-95.437,8,15,3,418,0.4402
7.475,9.113,0.0,2177.4,5.0,98.401,0.85,,1,-95.645,8,15,3,284,0.4049
7.447,9.01,0.0,2128.4,5.0,98.266,0.9,,1,-95.743,8,15,3,229,0.3843
7.592,10.187,0.0,2306.2,5.0,97.571,0.95,,0,-95.388,8,15,4,265,0.3849
8.561,12.792,0.0412,2003.1,5.0,98.012,1.0,,1,-95.994,8,15,7,360,0.4361
7.499,8.696,0.0,2281.7,5.0,99.018,0.8,,1,-95.437,9,15,3,418,0.4402
7.475,9.113,0.0,2177.4,5.0,98.401,0.85,,1,-95.645,9,15,3,284,0.4049
7.447,9.01,0.0,2128.4,5.0,98.266,0.9,,1,-95.743,9,15,3,229,0.3843
7.592,10.187,0.0,2306.2,5.0,97.571,0.95,,0,-95.388,9,15,4,265,0.3849
8.561,12.792,0.0412,2003.1,5.0,98.012,1.0,,1,-95.994,9,15,7,360,0.4361
7.499,8.696,0.0,2281.7,5.0,99.018,0.8,,1,-95.437,10,15,3,418,0.4402
7.475,9.113,0.0,2177.4,5.0,98.401,0.85,,1,-95.645,10,15,3,284,0.4049
7.447,9.01,0.0,2128.4,5.0,98.266,0.9,,1,-95.743,10,15,3,229,0.3843
7.592,10.187,0.0,2306.2,5.0,97.571,0.95,,0,-95.388,10,15,4,265,0.3849
8.561,12.792,0.0412,2003.1,5.0,98.012,1.0,,1,-95.994,10,15,7,360,0.4361
8.269,10.655,0.0,11807.3,5.0,84.078,0.8,,2,-76.385,1,20,9,1719,0.4206
8.192,11.273,0.0,21799.1,5.0,77.746,0.85,,3,-56.402,1,20,9,1234,0.4141
8.348,11.427,0.0,21647.2,5.0,75.132,0.9,,3,-56.706,1,20,9,922,0.4132
8.413,12.963,0.0,61342.8,5.0,51.395,0.95,,5,22.686,1,20,9,647,0.4173
8.813,13.053,0.0,56286.0,5.0,40.5,1.0,,5,12.572,1,20,9,472,0.4301
7.53,9.556,0.0,5968.6,5.0,94.674,0.8,,3,-88.063,2,20,7,1333,0.4209
7.963,10.61,0.0,5999.4,5.0,92.733,0.85,,2,-88.001,2,20,8,1011,0.4125
8.312,11.321,0.0,5692.1,5.0,92.635,0.9,,3,-88.616,2,20,8,830,0.406
8.413,12.963,0.0,42710.2,5.0,78.913,0.95,,4,-14.58,2,20,9,647,0.4173
8.813,13.053,0.0,44991.5,5.0,67.53,1.0,,4,-10.017,2,20,9,472,0.4301
7.374,9.255,0.0,3877.0,5.0,97.454,0.8,,1,-92.246,3,20,4,767,0.4211
7.38,9.601,0.0,3956.8,5.0,96.241,0.85,,1,-92.086,3,20,4,495,0.3879
7.232,9.253,0.0,3928.8,5.0,95.765,0.9,,1,-92.142,3,20,4,412,0.3811
8.413,12.963,0.0,16059.1,5.0,91.019,0.95,,4,-67.882,3,20,9,647,0.4173
8.813,13.053,0.0,18024.0,5.0,84.979,1.0,,4,-63.952,3,20,9,472,0.4301
7.503,9.06,0.0,2985.9,5.0,98.45,0.8,,1,-94.028,4,20,3,518,0.4266
7.461,8.943,0.0,2916.6,5.0,97.605,0.85,,1,-94.167,4,20,3,333,0.3994
7.38,8.707,0.0,2954.4,5.0,97.301,0.9,,1,-94.091,4,20,3,258,0.3798
7.465,9.604,0.0,2839.6,5.0,96.663,0.95,,0,-94.321,4,20,5,310,0.3806
8.813,13.053,0.0,6434.8,5.0,95.914,1.0,,2,-87.13,4,20,9,472,0.4301
7.499,8.696,0.0,2281.7,5.0,99.018,0.8,,1,-95.437,5,20,3,418,0.4402
7.475,9.113,0.0,2177.4,5.0,98.401,0.85,,1,-95.645,5,20,3,284,0.4049
7.447,9.01,0.0,2128.4,5.0,98.266,0.9,,1,-95.743,5,20,3,229,0.3843
7.592,10.187,0.0,2306.2,5.0,97.571,0.95,,0,-95.388,5,20,4,265,0.3849
8.561,12.792,0.0412,2003.1,5.0,98.012,1.0,,1,-95.994,5,20,7,360,0.4361
7.499,8.696,0.0,2281.7,5.0,99.018,0.8,,1,-95.437,6,20,3,418,0.4402
7.475,9.113,0.0,2177.4,5.0,98.401,0.85,,1,-95.645,6,20,3,284,0.4049
7.447,9.01,0.0,2128.4,5.0,98.266,0.9,,1,-95.743,6,20,3,229,0.3843
7.592,10.187,0.0,2306.2,5.0,97.571,0.95,,0,-95.388,6,20,4,265,0.3849
8.561,12.792,0.0412,2003.1,5.0,98.012,1.0,,1,-95.994,6,20,7,360,0.4361
7.499,8.696,0.0,2281.7,5.0,99.018,0.8,,1,-95.437,7,20,3,418,0.4402
7.475,9.113,0.0,2177.4,5.0,98.401,0.85,,1,-95.645,7,20,3,284,0.4049
7.447,9.01,0.0,2128.4,5.0,98.266,0.9,,1,-95.743,7,20,3,229,0.3843
7.592,10.187,0.0,2306.2,5.0,97.571,0.95,,0,-95.388,7,20,4,265,0.3849
8.561,12.792,0.0412,2003.1,5.0,98.012,1.0,,1,-95.994,7,20,7,360,0.4361
7.499,8.696,0.0,2281.7,5.0,99.018,0.8,,1,-95.437,8,20,3,418,0.4402
7.475,9.113,0.0,2177.4,5.0,98.401,0.85,,1,-95.645,8,20,3,284,0.4049
7.447,9.01,0.0,2128.4,5.0,98.266,0.9,,1,-95.743,8,20,3,229,0.3843
7.592,10.187,0.0,2306.2,5.0,97.571,0.95,,0,-95.388,8,20,4,265,0.3849
8.561,12.792,0.0412,2003.1,5.0,98.012,1.0,,1,-95.994,8,20,7,360,0.4361
7.499,8.696,0.0,2281.7,5.0,99.018,0.8,,1,-95.437,9,20,3,418,0.4402
7.475,9.113,0.0,2177.4,5.0,98.401,0.85,,1,-95.645,9,20,3,284,0.4049
7.447,9.01,0.0,2128.4,5.0,98.266,0.9,,1,-95.743,9,20,3,229,0.3843
7.592,10.187,0.0,2306.2,5.0,97.571,0.95,,0,-95.388,9,20,4,265,0.3849
8.561,12.792,0.0412,2003.1,5.0,98.012,1.0,,1,-95.994,9,20,7,360,0.4361
7.499,8.696,0.0,2281.7,5.0,99.018,0.8,,1,-95.437,10,20,3,418,0.4402
7.475,9.113,0.0,2177.4,5.0,98.401,0.85,,1,-95.645,10,20,3,284,0.4049
7.447,9.01,0.0,2128.4,5.0,98.266,0.9,,1,-95.743,10,20,3,229,0.3843
7.592,10.187,0.0,2306.2,5.0,97.571,0.95,,0,-95.388,10,20,4,265,0.3849
8.561,12.792,0.0412,2003.1,5.0,98.012,1.0,,1,-95.994,10,20,7,360,0.4361
8.269,10.655,0.0,11807.3,5.0,84.078,0.8,,2,-76.385,1,25,9,1719,0.4206
8.192,11.273,0.0,21799.1,5.0,77.746,0.85,,3,-56.402,1,25,9,1234,0.4141
8.348,11.427,0.0,21647.2,5.0,75.132,0.9,,3,-56.706,1,25,9,922,0.4132
8.413,12.963,0.0,61342.8,5.0,51.395,0.95,,5,22.686,1,25,9,647,0.4173
8.813,13.053,0.0,56286.0,5.0,40.5,1.0,,5,12.572,1,25,9,472,0.4301
7.53,9.556,0.0,5968.6,5.0,94.674,0.8,,3,-88.063,2,25,7,1333,0.4209
7.963,10.61,0.0,5999.4,5.0,92.733,0.85,,2,-88.001,2,25,8,1011,0.4125
8.312,11.321,0.0,5692.1,5.0,92.635,0.9,,3,-88.616,2,25,8,830,0.406
8.413,12.963,0.0,42710.2,5.0,78.913,0.95,,4,-14.58,2,25,9,647,0.4173
8.813,13.053,0.0,44991.5,5.0,67.53,1.0,,4,-10.017,2,25,9,472,0.4301
7.374,9.255,0.0,3877.0,5.0,97.454,0.8,,1,-92.246,3,25,4,767,0.4211
7.38,9.601,0.0,3956.8,5.0,96.241,0.85,,1,-92.086,3,25,4,495,0.3879
7.232,9.253,0.0,3928.8,5.0,95.765,0.9,,1,-92.142,3,25,4,412,0.3811
8.413,12.963,0.0,16059.1,5.0,91.019,0.95,,4,-67.882,3,25,9,647,0.4173
8.813,13.053,0.0,18024.0,5.0,84.979,1.0,,4,-63.952,3,25,9,472,0.4301
7.503,9.06,0.0,2985.9,5.0,98.45,0.8,,1,-94.028,4,25,3,518,0.4266
7.461,8.943,0.0,2916.6,5.0,97.605,0.85,,1,-94.167,4,25,3,333,0.3994
